,frame_idx,x,y,width,height,is_bball
4370,2072,462,346.0,38,78,False
4371,2073,457,474.0,87,70,False
4372,2073,446,349.0,49,96,False
4373,2074,449,480.0,92,64,False
4374,2074,437,352.0,51,91,False
4375,2075,445,481.0,82,63,False
4376,2075,438,384.0,42,64,False
4377,2075,444,354.0,15,27,False
4378,2076,443,481.0,71,63,False
4379,2076,419,433.0,24,14,False
4380,2076,440,390.0,32,35,False
4381,2076,441,357.0,13,29,False
4382,2077,432,476.0,68,68,False
4383,2077,408,400.0,55,41,False
4384,2078,424,461.0,60,83,False
4385,2078,401,400.0,55,44,False
4386,2078,412,351.0,17,20,False
4387,2079,416,458.0,52,86,False
4388,2079,399,396.0,51,46,False
4389,2079,408,348.0,25,33,False
4390,2080,411,456.0,56,88,False
4391,2080,407,396.0,36,44,False
4392,2080,411,345.0,16,35,False
4393,2081,405,466.0,62,78,False
4394,2081,400,395.0,38,38,False
4395,2081,400,356.0,20,22,False
4396,2082,396,468.0,67,76,False
4397,2082,366,393.0,65,52,False
4398,2082,403,356.0,15,22,False
4399,2083,382,455.0,70,89,False
4400,2083,370,341.0,51,105,False
4401,2084,373,474.0,74,70,False
4402,2084,368,422.0,17,27,False
4403,2084,394,400.0,14,14,False
4404,2084,381,344.0,19,37,False
4405,2085,364,474.0,77,70,False
4406,2085,361,422.0,21,29,False
4407,2085,388,402.0,20,15,False
4408,2086,358,475.0,73,69,False
4409,2086,355,407.0,45,47,False
4410,2086,365,354.0,23,33,False
4411,2087,372,502.0,47,42,False
4412,2087,347,373.0,46,76,False
4413,2088,371,506.0,34,38,False
4414,2088,338,372.0,51,76,False
4415,2089,376,525.0,18,19,False
4416,2089,332,377.0,52,69,False
4417,2089,350,356.0,25,15,False
4418,2090,333,501.0,31,35,False
4419,2090,312,392.0,67,39,False
4420,2091,324,497.0,31,47,False
4421,2091,301,383.0,74,48,False
4422,2092,319,481.0,27,63,False
4423,2092,305,376.0,67,104,False
4424,2093,313,495.0,16,49,False
4425,2093,328,441.0,38,70,False
4426,2093,297,367.0,67,54,False
4427,2094,303,481.0,18,63,False
4428,2094,330,460.0,33,52,False
4429,2094,340,391.0,19,23,False
4430,2094,310,390.0,14,24,False
4431,2094,321,338.0,27,37,False
4432,2095,294,475.0,29,69,False
4433,2095,332,460.0,35,84,False
4434,2095,336,391.0,19,25,False
4435,2095,305,389.0,14,21,False
4436,2095,314,338.0,24,36,False
4437,2096,290,469.0,85,75,False
4438,2096,300,399.0,17,14,False
4439,2096,310,338.0,23,36,False
4440,2097,285,470.0,85,74,False
4441,2097,297,397.0,45,18,False
4442,2097,305,341.0,18,23,False
4443,2098,278,474.0,86,70,False
4444,2098,288,355.0,53,67,False
4445,2099,289,479.0,66,65,False
4446,2099,282,356.0,38,66,False
4447,2100,284,483.0,64,61,False
4448,2100,248,357.0,68,64,False
4449,2101,279,481.0,57,63,False
4450,2101,242,399.0,45,31,False
4451,2101,292,357.0,21,43,False
4452,2102,275,478.0,50,66,False
4453,2102,239,390.0,38,46,False
4454,2102,284,368.0,21,13,False
4455,2103,284,511.0,25,33,False
4456,2103,223,383.0,49,75,False
4457,2104,281,506.0,13,38,False
4458,2104,214,378.0,54,100,False
4459,2105,272,531.0,21,13,False
4460,2105,270,501.0,17,15,False
4461,2105,204,465.0,34,35,False
4462,2105,243,396.0,20,50,False
4463,2106,261,489.0,23,55,False
4464,2106,195,489.0,34,35,False
4465,2106,240,394.0,20,46,False
4466,2106,269,365.0,32,22,False
4467,2107,256,533.0,31,11,False
4468,2107,185,513.0,35,31,False
4469,2107,254,482.0,26,32,False
4470,2107,233,417.0,18,34,False
4471,2107,246,395.0,9,18,False
4472,2108,185,517.0,24,27,False
4473,2108,252,495.0,36,49,False
4474,2108,290,400.0,13,13,False
4475,2108,228,398.0,23,57,False
4476,2108,267,335.0,27,24,False
4477,2109,174,517.0,35,27,False
4478,2109,265,514.0,27,30,False
4479,2109,221,400.0,26,58,False
4480,2109,271,398.0,29,15,False
4481,2109,278,335.0,11,17,False
4482,2110,264,526.0,22,18,False
4483,2110,172,499.0,35,34,False
4484,2110,213,410.0,24,51,False
4485,2110,268,402.0,30,13,False
4486,2110,276,337.0,10,17,False
4487,2111,261,529.0,17,15,False
4488,2111,170,482.0,35,34,False
4489,2111,227,478.0,12,23,False
4490,2111,264,388.0,32,30,False
4491,2111,203,381.0,36,77,False
4492,2111,255,338.0,27,21,False
4493,2112,230,516.0,20,28,False
4494,2112,216,473.0,28,24,False
4495,2112,257,409.0,15,11,False
4496,2112,167,373.0,67,109,False
4497,2112,249,332.0,26,30,False
4498,2113,224,520.0,23,24,False
4499,2113,165,406.0,47,60,False
4500,2113,252,396.0,32,21,False
4501,2113,212,375.0,17,27,False
4502,2113,247,340.0,25,20,False
4503,2114,214,504.0,19,40,False
4504,2114,209,472.0,27,18,False
4505,2114,248,396.0,29,21,False
4506,2114,165,372.0,60,88,False
4507,2114,241,329.0,27,26,False
4508,2115,203,521.0,14,23,False
4509,2115,246,374.0,31,41,False
4510,2115,168,370.0,54,82,False
4511,2115,237,328.0,28,25,False
4512,2116,193,521.0,13,23,False
4513,2116,173,402.0,20,15,False
4514,2116,262,380.0,11,23,False
4515,2116,200,380.0,17,18,False
4516,2116,233,329.0,28,18,False
4517,2117,180,520.0,16,24,False
4518,2117,197,471.0,29,24,False
4519,2117,159,369.0,55,47,False
4520,2117,246,363.0,24,39,False
4521,2118,170,524.0,19,20,False
4522,2118,196,471.0,28,15,False
4523,2118,168,385.0,40,20,False
4524,2118,258,380.0,8,22,False
4525,2119,236,410.0,13,14,False
4526,2119,169,387.0,33,16,False
4527,2120,234,384.0,22,44,False
4528,2121,231,400.0,19,32,False
4529,2122,218,475.0,33,69,False
4530,2122,228,396.0,20,44,False
4531,2123,225,474.0,19,70,False
4532,2123,224,402.0,18,37,False
4533,2123,182,401.0,8,20,False
4534,2124,219,502.0,17,42,False
4535,2124,221,408.0,16,30,False
4536,2125,212,501.0,17,43,False
4537,2125,162,408.0,18,18,False
4538,2125,217,400.0,16,42,False
4539,2126,206,507.0,18,37,False
4540,2126,172,399.0,56,43,False
4541,2127,200,523.0,13,21,False
4542,2127,167,395.0,55,25,False
4543,2128,191,528.0,14,16,False
4544,2128,183,405.0,25,16,False
4545,2129,185,529.0,13,15,False
4546,2130,178,530.0,13,14,False
4547,2132,200,407.0,25,18,False
4548,2133,196,409.0,17,18,False
4549,2134,193,409.0,14,15,False
4550,2136,197,420.0,14,17,False
4551,2137,189,419.0,22,20,False
4552,2138,186,415.0,23,25,False
4553,2139,184,416.0,25,25,False
4554,2140,174,417.0,50,26,False
4555,2141,188,422.0,18,23,False
4556,2151,189,425.0,20,36,False
4557,2152,176,405.0,60,56,False
4558,2153,178,407.0,66,57,False
4559,2154,181,409.0,72,44,False
4560,2155,187,407.0,69,29,False
4561,2156,188,389.0,72,41,False
4562,2157,193,376.0,58,47,False
4563,2158,197,365.0,61,50,False
4564,2159,201,351.0,51,57,False
4565,2160,204,346.0,41,58,False
4566,2161,206,360.0,30,39,False
4567,2162,207,353.0,26,41,False
4568,2162,208,328.0,26,16,False
4569,2163,183,321.0,51,69,False
4570,2164,180,315.0,56,70,False
4571,2165,180,306.0,61,69,False
4572,2166,147,522.0,38,22,False
4573,2166,180,290.0,62,84,False
4574,2167,154,524.0,35,20,False
4575,2167,179,308.0,56,46,False
4576,2167,228,267.0,29,29,False
4577,2168,155,529.0,23,15,False
4578,2168,185,314.0,35,32,False
4579,2168,244,243.0,31,29,False
4580,2169,160,521.0,31,23,False
4581,2169,191,311.0,26,23,False
4582,2169,261,222.0,29,29,False
4583,2170,166,520.0,32,24,False
4584,2170,293,184.0,30,29,False
4585,2171,176,516.0,26,28,False
4586,2171,309,165.0,30,30,False
4587,2172,171,510.0,36,34,False
4588,2172,190,311.0,30,22,False
4589,2172,325,150.0,30,30,False
4590,2173,172,509.0,39,35,False
4591,2173,185,314.0,36,36,False
4592,2173,340,135.0,29,30,False
4593,2174,172,528.0,43,16,False
4594,2174,185,319.0,37,36,False
4595,2174,356,123.0,29,27,False
4596,2175,173,535.0,36,9,False
4597,2175,186,324.0,36,38,False
4598,2175,371,111.0,29,29,False
4599,2176,186,328.0,38,37,False
4600,2176,388,100.0,27,17,True
4601,2177,401,91.0,29,18,True
4602,2178,416,82.0,29,23,True
4603,2179,431,75.0,29,25,True
4604,2180,447,69.0,26,21,True
4605,2181,234,326.0,20,9,False
4606,2181,468,64.0,20,28,True
4607,2182,219,366.0,16,12,False
4608,2182,477,62.0,26,14,True
4609,2183,238,344.0,14,13,False
4610,2183,496,58.0,18,26,True
4611,2184,211,375.0,14,14,False
4612,2184,512,56.0,14,24,True
4613,2185,208,381.0,15,14,False
4614,2185,524,55.0,18,25,True
4615,2186,204,384.0,55,23,False
4616,2186,538,55.0,21,19,True
4617,2187,200,393.0,63,24,False
4618,2187,553,57.0,18,16,True
4619,2188,211,401.0,46,44,False
4620,2188,562,59.0,24,14,True
4621,2189,207,404.0,25,60,False
4622,2189,587,66.0,13,26,True
4623,2190,187,393.0,26,71,False
4624,2190,596,72.0,17,24,True
4625,2191,169,392.0,36,71,False
4626,2191,620,75.0,12,15,True
4627,2192,159,389.0,42,71,False
4628,2192,625,83.0,20,29,True
4629,2193,153,387.0,45,69,False
4630,2193,639,93.0,25,21,True
4631,2194,655,101.0,24,25,True
4632,2195,673,111.0,21,17,False
4633,2196,686,123.0,26,28,True
4634,2197,152,422.0,20,12,False
4635,2197,701,136.0,28,28,True
4636,2198,151,389.0,45,63,False
4637,2199,162,391.0,37,71,False
4638,2200,186,393.0,19,73,False
4639,2200,716,167.0,21,29,True
4640,2201,187,395.0,26,70,False
4641,2201,705,165.0,18,28,True
4642,2202,188,396.0,37,66,False
4643,2202,683,162.0,21,29,True
4644,2203,195,393.0,38,67,False
4645,2203,671,160.0,27,30,True
4646,2204,194,399.0,49,53,False
4647,2204,654,160.0,22,30,True
4648,2205,212,422.0,39,21,False
4649,2205,633,161.0,26,28,True
4650,2206,230,416.0,24,18,False
4651,2206,616,163.0,26,30,True
4652,2207,232,411.0,23,14,False
4653,2207,600,168.0,29,28,True
4654,2208,584,172.0,28,23,True
4655,2209,565,178.0,30,26,True
4656,2210,546,186.0,32,28,True
4657,2211,189,391.0,31,21,False
4658,2211,530,195.0,31,31,True
4659,2212,186,392.0,57,25,False
4660,2212,513,206.0,31,31,True
4661,2213,186,402.0,54,23,False
4662,2213,496,218.0,31,31,True
4663,2214,185,405.0,48,34,False
4664,2214,477,231.0,32,30,True
4665,2215,183,407.0,40,44,False
4666,2215,459,246.0,31,32,True
4667,2216,181,407.0,39,53,False
4668,2216,440,262.0,32,33,True
4669,2217,178,406.0,39,56,False
4670,2217,421,281.0,33,34,True
4671,2218,150,535.0,18,9,False
4672,2218,168,391.0,20,70,False
4673,2218,403,301.0,31,35,True
4674,2219,146,534.0,18,10,False
4675,2219,161,390.0,22,70,False
4676,2219,382,322.0,33,36,True
4677,2220,163,390.0,21,54,False
4678,2220,361,348.0,34,35,True
4679,2221,164,391.0,17,43,False
4680,2221,340,375.0,34,32,True
4681,2222,318,403.0,35,37,True
4682,2223,295,435.0,37,38,True
4683,2224,273,469.0,36,39,True
4684,2225,250,506.0,36,38,True
4685,2226,231,531.0,33,13,False
4686,2226,194,415.0,11,19,False
4687,2227,203,480.0,38,37,True
4688,2227,147,423.0,22,28,False
4689,2227,196,417.0,14,20,False
4690,2228,191,440.0,38,53,False
4691,2228,145,421.0,24,19,False
4692,2229,179,433.0,37,36,True
4693,2229,147,385.0,19,43,False
4694,2230,141,394.0,66,55,False
4695,2231,136,375.0,55,56,False
4696,2232,132,370.0,45,43,True
4697,2233,129,360.0,40,38,True
4698,2234,128,352.0,35,33,True
4699,2235,131,344.0,22,18,False
4700,2241,128,345.0,24,38,False
4701,2242,127,351.0,39,34,False
4702,2243,129,363.0,46,27,False
4703,2244,129,367.0,52,32,False
4704,2245,139,377.0,48,47,False
4705,2246,135,385.0,56,39,False
4706,2247,149,389.0,19,34,False
4707,2248,168,404.0,8,24,False
4708,2265,170,393.0,20,14,False
4709,2270,194,421.0,43,40,False
4710,2271,191,408.0,54,53,False
4711,2272,185,406.0,68,51,False
4712,2273,187,407.0,71,39,False
4713,2274,191,405.0,73,26,False
4714,2275,195,388.0,76,38,False
4715,2276,198,394.0,43,21,False
4716,2276,244,373.0,27,26,False
4717,2277,203,358.0,63,52,False
4718,2278,206,350.0,53,56,False
4719,2279,209,382.0,29,20,False
4720,2279,238,366.0,13,14,False
4721,2280,215,357.0,32,36,False
4722,2281,213,353.0,20,38,False
4723,2282,189,322.0,54,69,False
4724,2283,185,316.0,53,73,False
4725,2284,201,476.0,15,43,False
4726,2284,185,307.0,55,74,False
4727,2285,164,528.0,26,16,False
4728,2285,183,271.0,74,105,False
4729,2286,167,528.0,21,16,False
4730,2286,184,314.0,35,38,False
4731,2286,231,292.0,18,31,False
4732,2286,246,248.0,28,27,True
4733,2287,168,524.0,21,20,False
4734,2287,192,310.0,29,24,False
4735,2287,261,226.0,30,30,True
4736,2288,170,522.0,21,22,False
4737,2288,276,207.0,31,28,True
4738,2289,172,521.0,13,14,False
4739,2289,293,189.0,30,28,True
4740,2290,175,514.0,28,30,False
4741,2290,309,171.0,30,30,True
4742,2291,176,520.0,30,24,False
4743,2291,324,156.0,30,29,True
4744,2292,178,525.0,33,19,False
4745,2292,188,309.0,24,28,False
4746,2292,340,141.0,29,30,False
4747,2293,179,519.0,33,25,False
4748,2293,189,312.0,37,38,False
4749,2293,354,129.0,28,23,True
4750,2294,180,522.0,34,22,False
4751,2294,189,317.0,38,38,False
4752,2294,369,117.0,29,28,True
4753,2295,189,323.0,38,38,False
4754,2295,384,106.0,29,29,True
4755,2296,189,328.0,39,38,False
4756,2296,399,97.0,27,22,True
4757,2297,211,352.0,19,12,False
4758,2297,414,89.0,28,18,True
4759,2298,218,313.0,48,63,False
4760,2298,428,81.0,28,26,True
4761,2299,214,363.0,24,17,False
4762,2299,227,322.0,9,22,False
4763,2299,443,76.0,25,15,True
4764,2300,217,367.0,34,17,False
4765,2300,251,345.0,15,14,False
4766,2300,458,71.0,26,17,True
4767,2301,216,341.0,28,50,False
4768,2301,476,68.0,23,24,True
4769,2302,256,372.0,13,12,False
4770,2302,212,355.0,42,43,False
4771,2302,490,65.0,24,25,True
4772,2303,207,388.0,64,20,False
4773,2303,506,64.0,21,24,True
4774,2304,206,389.0,33,28,False
4775,2304,521,63.0,14,28,True
4776,2305,224,411.0,30,45,False
4777,2305,538,63.0,12,25,True
4778,2306,203,391.0,40,74,False
4779,2306,545,66.0,21,18,True
4780,2307,183,394.0,28,65,False
4781,2307,559,69.0,21,25,True
4782,2308,169,390.0,36,65,False
4783,2308,574,77.0,19,12,True
4784,2309,160,387.0,41,74,False
4785,2309,590,81.0,20,26,True
4786,2310,149,385.0,48,71,False
4787,2310,601,85.0,27,27,True
4788,2311,152,420.0,17,28,False
4789,2311,619,92.0,24,28,True
4790,2312,153,419.0,17,11,False
4791,2312,631,102.0,27,26,True
4792,2313,674,123.0,15,25,False
4793,2314,146,422.0,28,27,False
4794,2314,677,134.0,28,28,True
4795,2315,154,417.0,31,41,False
4796,2315,694,148.0,23,27,True
4797,2316,162,389.0,33,73,False
4798,2316,708,161.0,28,27,True
4799,2317,180,389.0,17,76,False
4800,2318,188,417.0,20,46,False
4801,2319,185,393.0,34,69,False
4802,2320,195,407.0,34,48,False
4803,2320,738,159.0,19,17,False
4804,2321,198,408.0,41,41,False
4805,2321,734,149.0,26,26,True
4806,2322,209,416.0,36,25,False
4807,2322,725,141.0,29,20,True
4808,2323,224,415.0,26,18,False
4809,2323,721,132.0,30,20,True
4810,2324,224,409.0,26,12,False
4811,2324,722,127.0,24,20,True
4812,2325,716,122.0,26,17,True
4813,2330,205,408.0,33,13,False
4814,2331,199,412.0,40,13,False
4815,2332,180,394.0,58,38,False
4816,2333,195,415.0,36,29,False
4817,2333,694,121.0,22,14,False
4818,2334,201,417.0,41,34,False
4819,2334,689,126.0,21,13,False
4820,2335,204,430.0,33,28,False
4821,2335,683,134.0,25,12,False
4822,2336,214,434.0,17,33,False
4823,2336,676,142.0,31,25,False
4824,2337,194,412.0,30,38,False
4825,2337,678,152.0,25,25,False
4826,2338,185,391.0,43,57,False
4827,2338,203,347.0,13,14,False
4828,2338,669,161.0,33,28,False
4829,2339,182,389.0,55,57,False
4830,2339,666,174.0,33,34,False
4831,2340,186,386.0,59,52,False
4832,2340,210,323.0,34,29,False
4833,2340,663,189.0,32,34,False
4834,2341,198,525.0,24,19,False
4835,2341,218,466.0,31,42,False
4836,2341,190,318.0,63,121,False
4837,2341,660,205.0,32,34,False
4838,2342,212,508.0,31,36,False
4839,2342,199,315.0,59,117,False
4840,2342,656,243.0,32,33,False
4841,2343,222,532.0,16,12,False
4842,2343,203,317.0,61,99,False
4843,2343,653,264.0,34,32,False
4844,2344,162,527.0,11,17,False
4845,2344,210,369.0,23,28,False
4846,2344,232,318.0,34,68,False
4847,2344,659,288.0,26,32,False
4848,2345,165,523.0,12,21,False
4849,2345,214,368.0,21,29,False
4850,2345,236,315.0,36,90,False
4851,2345,650,314.0,32,36,False
4852,2346,171,523.0,22,21,False
4853,2346,196,468.0,47,42,False
4854,2346,218,368.0,15,31,False
4855,2346,647,341.0,35,35,False
4856,2346,241,316.0,36,147,False
4857,2347,178,468.0,81,68,False
4858,2347,643,371.0,37,33,False
4859,2347,246,315.0,38,68,False
4860,2348,187,467.0,85,77,False
4861,2348,260,405.0,33,51,False
4862,2348,642,404.0,36,33,False
4863,2348,278,360.0,7,21,False
4864,2348,250,318.0,38,25,False
4865,2349,195,467.0,80,77,False
4866,2349,641,439.0,36,39,False
4867,2349,258,352.0,49,102,False
4868,2349,255,319.0,33,23,False
4869,2350,206,516.0,29,28,False
4870,2350,640,478.0,36,39,False
4871,2350,237,463.0,30,30,False
4872,2350,232,369.0,54,73,False
4873,2350,280,347.0,39,100,False
4874,2350,258,314.0,37,26,False
4875,2351,220,510.0,26,34,False
4876,2351,638,508.0,36,36,False
4877,2351,245,458.0,29,31,False
4878,2351,235,364.0,31,66,False
4879,2351,285,342.0,44,94,False
4880,2351,263,297.0,38,41,False
4881,2352,635,509.0,38,35,False
4882,2352,252,447.0,40,30,False
4883,2352,240,354.0,24,73,False
4884,2352,297,352.0,39,71,False
4885,2352,269,293.0,36,42,False
4886,2353,255,520.0,15,24,False
4887,2353,632,481.0,38,39,False
4888,2353,257,450.0,35,22,False
4889,2353,243,351.0,23,47,False
4890,2353,274,301.0,69,111,False
4891,2354,257,519.0,24,25,False
4892,2354,628,455.0,39,38,False
4893,2354,259,438.0,46,28,False
4894,2354,246,356.0,24,66,False
4895,2354,305,333.0,41,83,False
4896,2354,286,300.0,31,17,False
4897,2355,268,505.0,25,39,False
4898,2355,627,432.0,38,34,False
4899,2355,248,348.0,23,42,False
4900,2355,310,345.0,37,80,False
4901,2355,289,293.0,32,23,False
4902,2356,273,516.0,28,28,False
4903,2356,298,445.0,15,35,False
4904,2356,623,407.0,38,35,False
4905,2356,318,346.0,33,72,False
4906,2356,258,337.0,20,53,False
4907,2356,294,292.0,33,23,False
4908,2357,245,524.0,22,20,False
4909,2357,270,497.0,36,47,False
4910,2357,279,454.0,41,24,False
4911,2357,622,385.0,34,38,False
4912,2357,332,364.0,11,24,False
4913,2357,256,333.0,31,101,False
4914,2357,301,294.0,32,27,False
4915,2358,252,498.0,61,46,False
4916,2358,314,476.0,9,24,False
4917,2358,288,456.0,22,8,False
4918,2358,618,366.0,39,34,False
4919,2358,339,355.0,8,28,False
4920,2358,258,330.0,42,93,False
4921,2358,302,285.0,36,38,False
4922,2359,261,518.0,40,26,False
4923,2359,619,347.0,35,35,False
4924,2359,268,298.0,76,133,False
4925,2360,274,517.0,25,27,False
4926,2360,300,459.0,12,14,False
4927,2360,329,453.0,22,51,False
4928,2360,346,394.0,15,27,False
4929,2360,279,345.0,51,97,False
4930,2360,342,339.0,11,27,False
4931,2360,614,330.0,38,33,False
4932,2360,313,299.0,42,41,False
4933,2361,288,519.0,16,25,False
4934,2361,305,460.0,23,14,False
4935,2361,345,454.0,17,52,False
4936,2361,293,350.0,72,94,False
4937,2361,612,314.0,38,35,False
4938,2361,320,301.0,41,45,False
4939,2362,308,351.0,69,154,False
4940,2362,614,301.0,31,35,False
4941,2362,334,290.0,36,55,False
4942,2363,320,349.0,67,186,False
4943,2363,609,288.0,35,31,False
4944,2363,341,286.0,40,55,False
4945,2364,341,453.0,58,91,False
4946,2364,340,345.0,69,88,False
4947,2364,352,281.0,40,56,False
4948,2364,606,274.0,38,35,False
4949,2365,335,431.0,74,113,False
4950,2365,342,278.0,84,124,False
4951,2365,609,266.0,29,28,False
4952,2366,342,433.0,74,111,False
4953,2366,355,273.0,94,126,False
4954,2366,607,257.0,35,36,False
4955,2367,301,529.0,27,15,False
4956,2367,403,480.0,26,64,False
4957,2367,351,424.0,74,52,False
4958,2367,367,270.0,103,145,False
4959,2367,608,250.0,34,17,False
4960,2368,414,481.0,28,63,False
4961,2368,305,423.0,128,121,False
4962,2368,388,279.0,101,128,False
4963,2369,314,423.0,136,121,False
4964,2369,398,269.0,110,135,False
4965,2370,323,449.0,139,95,False
4966,2370,415,271.0,110,144,False
4967,2371,348,411.0,132,133,False
4968,2371,424,280.0,129,96,False
4969,2372,368,441.0,119,103,False
4970,2372,463,402.0,26,30,False
4971,2372,437,336.0,11,32,False
4972,2372,448,274.0,40,60,False
4973,2373,389,447.0,105,97,False
4974,2373,477,381.0,24,45,False
4975,2373,446,337.0,13,29,False
4976,2373,557,271.0,18,15,False
4977,2373,457,271.0,51,57,False
4978,2373,613,248.0,27,24,False
4979,2374,413,428.0,90,116,False
4980,2374,487,380.0,24,43,False
4981,2374,457,319.0,13,40,False
4982,2374,466,266.0,43,60,False
4983,2374,553,265.0,34,22,False
4984,2374,608,252.0,32,30,False
4985,2375,439,368.0,79,176,False
4986,2375,467,328.0,12,24,False
4987,2375,476,268.0,45,52,False
4988,2375,540,259.0,100,42,False
4989,2376,461,361.0,68,183,False
4990,2376,477,324.0,12,24,False
4991,2376,487,260.0,154,59,False
4992,2377,476,423.0,69,121,False
4993,2377,515,367.0,18,32,False
4994,2377,482,306.0,18,51,False
4995,2377,500,253.0,140,79,False
4996,2378,495,450.0,64,94,False
4997,2378,526,362.0,14,36,False
4998,2378,490,304.0,22,55,False
4999,2378,513,253.0,137,94,False
5000,2379,522,442.0,55,102,False
5001,2379,533,390.0,24,49,False
5002,2379,497,309.0,23,57,False
5003,2379,524,255.0,136,129,False
